student_id,academic_year,year,department
kd283,2022 - 2023,3,RELG
ew396,2022 - 2023,3,SOAN
ld506,2022 - 2023,3,HIST
dg550,2022 - 2023,3,RELG
cv418,2022 - 2023,3,CLAS
mp644,2022 - 2023,3,ARTS
kg138,2022 - 2023,3,GEOG
cm263,2022 - 2023,3,GEOG
mg590,2022 - 2023,3,HIST
dr261,2022 - 2023,3,ENGL
cs209,2022 - 2023,3,POSC
nh776,2022 - 2023,3,CLAS
by219,2022 - 2023,3,CLAS
tj934,2022 - 2023,3,ENGL
ed850,2022 - 2023,3,ARTS
jr389,2022 - 2023,3,HIST
rw851,2022 - 2023,3,GEOG
sm917,2022 - 2023,3,PBSC
sr412,2022 - 2023,3,ENGL
mh409,2022 - 2023,3,BIOL
kr500,2022 - 2023,3,MUSI
th133,2022 - 2023,3,SOAN
ta700,2022 - 2023,3,RMLL
wj939,2022 - 2023,3,EDUC
kl373,2022 - 2023,3,RMLL
sw439,2022 - 2023,3,HIST
lo878,2022 - 2023,3,BIOL
js572,2022 - 2023,3,ARTS
aw169,2022 - 2023,3,SOAN
df161,2022 - 2023,3,WRIT
kb883,2022 - 2023,3,ARTS
dc766,2022 - 2023,3,ENGL
ag828,2022 - 2023,3,EALL
ld948,2022 - 2023,3,RMLL
dh400,2022 - 2023,3,ECON
aa325,2022 - 2023,3,ECON
mr565,2022 - 2023,3,SOAN
jl416,2022 - 2023,3,PHIL
km661,2022 - 2023,3,BIOL
tj310,2022 - 2023,3,HIST
ln486,2022 - 2023,3,RMLL
mm997,2022 - 2023,3,ECON
cl169,2022 - 2023,3,SOAN
al534,2022 - 2023,3,GERM
rs141,2022 - 2023,3,CLAS
jm913,2022 - 2023,3,PHAS
ar193,2022 - 2023,3,ENST
ac477,2022 - 2023,3,WRIT
rh416,2022 - 2023,3,RELG
bm159,2022 - 2023,3,ENGL
rm101,2022 - 2023,3,ARTS
jr739,2022 - 2023,3,POSC
mw144,2022 - 2023,3,ENGL
al259,2022 - 2023,3,ECON
mg995,2022 - 2023,3,RMLL
zc708,2022 - 2023,3,ENGL
jg988,2022 - 2023,3,POSC
ac273,2022 - 2023,3,MATH
as581,2022 - 2023,3,SOAN
ar764,2022 - 2023,3,ARTS
ec183,2022 - 2023,3,SOAN
ml699,2022 - 2023,3,BIOL
sb120,2022 - 2023,3,PHIL
kr860,2022 - 2023,3,PHIL
ff674,2022 - 2023,3,HIST
bw238,2022 - 2023,3,PHAS
mv914,2022 - 2023,3,HIST
ms204,2022 - 2023,3,BIOL
jw826,2022 - 2023,3,MUSI
sa166,2022 - 2023,3,HIST
rh722,2022 - 2023,3,MUSI
jr776,2022 - 2023,3,ECON
ag218,2022 - 2023,3,BIOL
lp306,2022 - 2023,3,WRIT
jm940,2022 - 2023,3,EDUC
ac202,2022 - 2023,3,RMLL
nc598,2022 - 2023,3,RELG
mw543,2022 - 2023,3,GERM
sh182,2022 - 2023,3,BIOL
sm217,2022 - 2023,3,ARTS
mj584,2022 - 2023,3,EDUC
la834,2022 - 2023,3,EDUC
kp980,2022 - 2023,3,PBSC
ab556,2022 - 2023,3,ARTS
rr613,2022 - 2023,3,HIST
dd844,2022 - 2023,3,PBSC
er652,2022 - 2023,3,ENGL
ct204,2022 - 2023,3,MUSI
am241,2022 - 2023,3,ECON
ja975,2022 - 2023,3,ECON
mm481,2022 - 2023,3,MATH
jb847,2022 - 2023,3,GERM
sc970,2022 - 2023,3,POSC
me623,2022 - 2023,3,SOAN
aj233,2022 - 2023,3,RMLL
ss182,2022 - 2023,3,PHIL
ck741,2022 - 2023,3,WRIT
rm618,2022 - 2023,3,ENGL
pc135,2022 - 2023,3,MELL
mb847,2022 - 2023,3,CHEM
ks666,2022 - 2023,3,COSC
jh354,2022 - 2023,3,ARTS
pn196,2022 - 2023,3,ENGL
dm846,2022 - 2023,3,ENGL
rs910,2022 - 2023,3,SOAN
ro487,2022 - 2023,3,PHAS
rs480,2022 - 2023,3,ENGL
sm641,2022 - 2023,3,SOAN
aj675,2022 - 2023,3,ARTS
ad815,2022 - 2023,3,SOAN
jk685,2022 - 2023,3,HIST
ad659,2022 - 2023,3,ENST
rl501,2022 - 2023,3,EDUC
kw414,2022 - 2023,3,ARTS
tk347,2022 - 2023,3,ENGL
jd679,2022 - 2023,3,HIST
pl810,2022 - 2023,3,BIOL
bc193,2022 - 2023,3,COSC
mt256,2022 - 2023,3,EDUC
em719,2022 - 2023,3,THEA
mj514,2022 - 2023,3,CLAS
mk970,2022 - 2023,3,ECON
ac896,2022 - 2023,3,PBSC
jr852,2022 - 2023,3,ENGL
mp390,2022 - 2023,3,EDUC
mq461,2022 - 2023,3,MUSI
dm617,2022 - 2023,3,PHAS
ls482,2022 - 2023,3,HIST
bs121,2022 - 2023,3,HIST
jr108,2022 - 2023,3,BIOL
vw101,2022 - 2023,3,ENGL
jl246,2022 - 2023,3,EEGS
tw363,2022 - 2023,3,ECON
km858,2022 - 2023,3,BIOL
mp797,2022 - 2023,3,EDUC
kj809,2022 - 2023,3,RMLL
jw314,2022 - 2023,3,BIOL
tp768,2022 - 2023,3,ECON
ja240,2022 - 2023,3,CLAS
kl290,2022 - 2023,3,RMLL
rh218,2022 - 2023,3,BIOL
js948,2022 - 2023,3,POSC
kf601,2022 - 2023,3,PBSC
em852,2022 - 2023,3,PBSC
dw595,2022 - 2023,3,ECON
ew782,2022 - 2023,3,ENST
ra228,2022 - 2023,3,ENGL
jv382,2022 - 2023,3,GEOG
rp367,2022 - 2023,3,THEA
cj936,2022 - 2023,3,ENGL
jc242,2022 - 2023,3,PHAS
an993,2022 - 2023,3,SOAN
mp141,2022 - 2023,3,PHIL
cb276,2022 - 2023,3,MUSI
am772,2022 - 2023,3,GEOG
je459,2022 - 2023,3,HIST
ks932,2022 - 2023,3,RELG
ts864,2022 - 2023,3,EEGS
db431,2022 - 2023,3,ECON
pm747,2022 - 2023,3,ENGL
al197,2022 - 2023,3,RMLL
di613,2022 - 2023,3,CLAS
tj912,2022 - 2023,3,RELG
bm606,2022 - 2023,3,HIST
jw747,2022 - 2023,3,POSC
pf357,2022 - 2023,3,EDUC
kc428,2022 - 2023,3,CLAS
sp294,2022 - 2023,3,ARTS
rm750,2022 - 2023,3,RELG
ry218,2022 - 2023,3,HIST
rg732,2022 - 2023,3,RELG
sg786,2022 - 2023,3,ARTS
cm806,2022 - 2023,3,ARTS
ar348,2022 - 2023,3,HIST
ah461,2022 - 2023,3,BIOL
lc918,2022 - 2023,3,COSC
cc508,2022 - 2023,3,MUSI
dj887,2022 - 2023,3,ARTS
kg205,2022 - 2023,3,PBSC
ah381,2022 - 2023,3,SOAN
dw893,2022 - 2023,3,ENST
lj497,2022 - 2023,3,CLAS
ec670,2022 - 2023,3,BIOL
cd465,2022 - 2023,3,SOAN
ls132,2022 - 2023,3,ARTS
bs753,2022 - 2023,3,RELG
sc439,2022 - 2023,3,EEGS
jm337,2022 - 2023,3,PHAS
jt503,2022 - 2023,3,EALL
kd134,2022 - 2023,3,ENGL
ch875,2022 - 2023,3,HIST
pj531,2022 - 2023,3,ECON
da649,2022 - 2023,3,ENGL
mc376,2022 - 2023,3,ECON
jc368,2022 - 2023,3,HIST
vw147,2022 - 2023,3,WRIT
tk862,2022 - 2023,3,COSC
lr374,2022 - 2023,3,ARTS
dt840,2022 - 2023,3,RMLL
bs181,2022 - 2023,3,BIOL
ph442,2022 - 2023,3,ECON
eh764,2022 - 2023,3,HIST
mv526,2022 - 2023,3,PHIL
wo107,2022 - 2023,3,SOAN
sw892,2022 - 2023,3,RELG
sc794,2022 - 2023,3,HIST
cd373,2022 - 2023,3,EDUC
lh332,2022 - 2023,3,ECON
rw771,2022 - 2023,3,ENGL
ab938,2022 - 2023,3,RELG
kh981,2022 - 2023,3,HIST
dc897,2022 - 2023,3,THEA
cj825,2022 - 2023,3,EDUC
lr283,2022 - 2023,3,EDUC
js359,2022 - 2023,3,RELG
mm478,2022 - 2023,3,MUSI
ms942,2022 - 2023,3,WRIT
am636,2022 - 2023,3,ENGL
ij749,2022 - 2023,3,ENGL
jj216,2022 - 2023,3,RMLL
mv275,2022 - 2023,3,SOAN
lf609,2022 - 2023,3,HIST
jg304,2022 - 2023,3,EDUC
sb992,2022 - 2023,3,SOAN
db680,2022 - 2023,3,HIST
dc724,2022 - 2023,3,PHAS
rh707,2022 - 2023,3,POSC
th175,2022 - 2023,3,ARTS
td517,2022 - 2023,3,WRIT
zs392,2022 - 2023,3,HIST
ab933,2022 - 2023,3,HIST
kh810,2022 - 2023,3,PHIL
dm794,2022 - 2023,3,RMLL
pl143,2022 - 2023,3,CLAS
dg364,2022 - 2023,3,MELL
kb105,2022 - 2023,3,HIST
bw130,2022 - 2023,3,ARTS
ky918,2022 - 2023,3,SOAN
ho721,2022 - 2023,3,RELG
dr262,2022 - 2023,3,SOAN
kb437,2022 - 2023,3,ECON
mk276,2022 - 2023,3,GERM
mj339,2022 - 2023,3,POSC
al697,2022 - 2023,3,ENGL
lh661,2022 - 2023,3,POSC
ss938,2022 - 2023,3,WRIT
cb132,2022 - 2023,3,RMLL
jc758,2022 - 2023,3,RMLL
ml656,2022 - 2023,3,SOAN
pt871,2022 - 2023,3,BIOL
cj978,2022 - 2023,3,BIOL
kl294,2022 - 2023,3,RMLL
ap564,2022 - 2023,3,HIST
dp996,2022 - 2023,3,CHEM
lh659,2022 - 2023,3,ARTS
tb774,2022 - 2023,3,RMLL
cg560,2022 - 2023,3,CLAS
mb733,2022 - 2023,3,GEOG
pm442,2022 - 2023,3,WRIT
tj941,2022 - 2023,3,ENGL
cm454,2022 - 2023,3,EEGS
kl473,2022 - 2023,3,ECON
jl219,2022 - 2023,3,GERM
mj889,2022 - 2023,3,ENGL
gc910,2022 - 2023,3,ARTS
ga117,2022 - 2023,3,ENGL
dj528,2022 - 2023,3,PHAS
vt472,2022 - 2023,3,GEOG
jm290,2022 - 2023,3,BIOL
ps591,2022 - 2023,3,SOAN
jt990,2022 - 2023,3,RMLL
jm333,2022 - 2023,3,PHAS
jt839,2022 - 2023,3,THEA
ll797,2022 - 2023,3,ENGL
ar851,2022 - 2023,3,HIST
gg982,2022 - 2023,3,COSC
go751,2022 - 2023,3,EEGS
pm924,2022 - 2023,3,BIOL
dr866,2022 - 2023,3,ENGL
sl842,2022 - 2023,3,WRIT
dd746,2022 - 2023,3,THEA
jw494,2022 - 2023,3,EEGS
as882,2022 - 2023,3,BIOL
cc714,2022 - 2023,3,HIST
tb115,2022 - 2023,3,HIST
cb989,2022 - 2023,3,RMLL
cp292,2022 - 2023,3,HIST
sh606,2022 - 2023,3,ECON
jm875,2022 - 2023,3,EDUC
ac501,2022 - 2023,3,HIST
kg265,2022 - 2023,3,ENST
rb257,2022 - 2023,3,MATH
hs795,2022 - 2023,3,BIOL
lb539,2022 - 2023,3,CHEM
jb490,2022 - 2023,3,MELL
as555,2022 - 2023,3,CLAS
ce947,2022 - 2023,3,ENGL
js837,2022 - 2023,3,ENGL
sp758,2022 - 2023,3,ENST
bs866,2022 - 2023,3,COSC
am358,2022 - 2023,3,HIST
ac164,2022 - 2023,3,POSC
km817,2022 - 2023,3,CHEM
ld262,2022 - 2023,3,ENGL
lc682,2022 - 2023,3,EDUC
sd102,2022 - 2023,3,GEOG
mg408,2022 - 2023,3,HIST
ca866,2022 - 2023,3,EALL
rt289,2022 - 2023,3,ENGL
nh201,2022 - 2023,3,ARTS
jm356,2022 - 2023,3,CLAS
sm280,2022 - 2023,3,SOAN
cc507,2022 - 2023,3,ENGL
fa362,2022 - 2023,3,BIOL
ac634,2022 - 2023,3,PBSC
ci760,2022 - 2023,3,RMLL
jr531,2022 - 2023,3,RMLL
am428,2022 - 2023,3,PBSC
ae651,2022 - 2023,3,RMLL
jr845,2022 - 2023,3,EDUC
jf534,2022 - 2023,3,ARTS
af602,2022 - 2023,3,EEGS
ss575,2022 - 2023,3,EDUC
ab222,2022 - 2023,3,RELG
br356,2022 - 2023,3,HIST
ej719,2022 - 2023,3,SOAN
hz422,2022 - 2023,3,RMLL
lw363,2022 - 2023,3,ENGL
sm839,2022 - 2023,3,COSC
mm391,2022 - 2023,3,MATH
cd484,2022 - 2023,3,HIST
rm722,2022 - 2023,3,BIOL
dl626,2022 - 2023,3,EALL
lf123,2022 - 2023,3,GEOG
sp611,2022 - 2023,3,EDUC
bm761,2022 - 2023,3,RELG
jd626,2022 - 2023,3,BIOL
as614,2022 - 2023,3,COSC
ls307,2022 - 2023,3,MATH
cs532,2022 - 2023,3,POSC
ah378,2022 - 2023,3,EEGS
jr848,2022 - 2023,3,BIOL
pp771,2022 - 2023,3,EALL
mh879,2022 - 2023,3,SOAN
sw516,2022 - 2023,3,SOAN
mg839,2022 - 2023,3,ENGL
hw137,2022 - 2023,3,RELG
js122,2022 - 2023,3,GEOG
jr524,2022 - 2023,3,EDUC
kb668,2022 - 2023,3,BIOL
cc187,2022 - 2023,3,EEGS
mr917,2022 - 2023,3,HIST
cr384,2022 - 2023,3,CLAS
cj829,2022 - 2023,3,ECON
pr930,2022 - 2023,3,RELG
ma126,2022 - 2023,3,HIST
ch130,2022 - 2023,3,ECON
jm604,2022 - 2023,3,HIST
jr795,2022 - 2023,3,MATH
as929,2022 - 2023,3,EDUC
tp499,2022 - 2023,3,RMLL
jj646,2022 - 2023,3,POSC
lw458,2022 - 2023,3,CLAS
mw583,2022 - 2023,3,ARTS
jj636,2022 - 2023,3,POSC
mh555,2022 - 2023,3,MATH
as669,2022 - 2023,3,SOAN
gm861,2022 - 2023,3,ARTS
mm850,2022 - 2023,3,SOAN
bj820,2022 - 2023,3,RELG
ah692,2022 - 2023,3,PHAS
jp289,2022 - 2023,3,BIOL
as925,2022 - 2023,3,ENGL
jw701,2022 - 2023,3,MATH
gg872,2022 - 2023,3,SOAN
rw125,2022 - 2023,3,RELG
pm721,2022 - 2023,3,CHEM
ds464,2022 - 2023,3,SOAN
df315,2022 - 2023,3,SOAN
jc415,2022 - 2023,3,CHEM
ms540,2022 - 2023,3,ARTS
kw168,2022 - 2023,3,BIOL
pp324,2022 - 2023,3,POSC
hr199,2022 - 2023,3,RMLL
dh269,2022 - 2023,3,GEOG
mk907,2022 - 2023,3,SOAN
ek720,2022 - 2023,3,EALL
kr564,2022 - 2023,3,RELG
eb743,2022 - 2023,3,SOAN
mv231,2022 - 2023,3,RELG
sd423,2022 - 2023,3,POSC
eg966,2022 - 2023,3,SOAN
hb550,2022 - 2023,3,PHAS
ks980,2022 - 2023,3,PHAS
jy811,2022 - 2023,3,ARTS
jb258,2022 - 2023,3,RMLL
gl600,2022 - 2023,3,PHIL
jb901,2022 - 2023,3,BIOL
sh965,2022 - 2023,3,PBSC
js603,2022 - 2023,3,ENGL
ee449,2022 - 2023,3,COSC
mw826,2022 - 2023,3,PHAS
sg637,2022 - 2023,3,ENST
st840,2022 - 2023,3,GEOG
gj919,2022 - 2023,3,EALL
jj329,2022 - 2023,3,EDUC
jw893,2022 - 2023,3,ARTS
sg145,2022 - 2023,3,SOAN
ab469,2022 - 2023,3,ENGL
lm622,2022 - 2023,3,BIOL
tj370,2022 - 2023,3,CLAS
sm647,2022 - 2023,3,ECON
jh765,2022 - 2023,3,PHAS
mj709,2022 - 2023,3,ARTS
kj414,2022 - 2023,3,WRIT
wc232,2022 - 2023,3,ARTS
gg616,2022 - 2023,3,WRIT
tw243,2022 - 2023,3,CHEM
lm248,2022 - 2023,3,ENST
dl165,2022 - 2023,3,POSC
bc448,2022 - 2023,3,ENGL
dk299,2022 - 2023,3,ECON
mw145,2022 - 2023,3,THEA
sc127,2022 - 2023,3,EEGS
aj601,2022 - 2023,3,RELG
tm582,2022 - 2023,3,HIST
as179,2022 - 2023,3,POSC
kn687,2022 - 2023,3,HIST
sb636,2022 - 2023,3,EALL
sj151,2022 - 2023,3,CHEM
tm242,2022 - 2023,3,ENGL
cc743,2022 - 2023,3,EDUC
mc577,2022 - 2023,3,HIST
rp676,2022 - 2023,3,ENGL
ch238,2022 - 2023,3,ENST
bc676,2022 - 2023,3,RELG
jt364,2022 - 2023,3,CLAS
bn182,2022 - 2023,3,PHIL
tj409,2022 - 2023,3,EDUC
mp465,2022 - 2023,3,ENGL
db233,2022 - 2023,3,HIST
ej579,2022 - 2023,3,CLAS
rj479,2022 - 2023,3,ENST
vg143,2022 - 2023,3,POSC
ar437,2022 - 2023,3,ENST
da205,2022 - 2023,3,WRIT
bb203,2022 - 2023,3,CHEM
so739,2022 - 2023,3,BIOL
hh793,2022 - 2023,3,EDUC
rj212,2022 - 2023,3,EDUC
ck413,2022 - 2023,3,EDUC
ww773,2022 - 2023,3,CHEM
cs415,2022 - 2023,3,RMLL
kc694,2022 - 2023,3,BIOL
bt474,2022 - 2023,3,BIOL
ms284,2022 - 2023,3,ARTS
mw107,2022 - 2023,3,BIOL
mw772,2022 - 2023,3,SOAN
ab872,2022 - 2023,3,PBSC
as586,2022 - 2023,3,ENGL
mb514,2022 - 2023,3,HIST
rs514,2022 - 2023,3,CLAS
et748,2022 - 2023,3,ENGL
ca319,2022 - 2023,3,PHAS
dr193,2022 - 2023,3,EDUC
ag527,2022 - 2023,3,ECON
ge975,2022 - 2023,3,EALL
sj373,2022 - 2023,3,ENST
em597,2022 - 2023,3,BIOL
cm542,2022 - 2023,3,EEGS
kr785,2022 - 2023,3,EDUC
ro604,2022 - 2023,3,ECON
gt485,2022 - 2023,3,HIST
bp248,2022 - 2023,3,HIST
sb539,2022 - 2023,3,ENGL
sc929,2022 - 2023,3,CHEM
rk310,2022 - 2023,3,WRIT
mc880,2022 - 2023,3,CLAS
el534,2022 - 2023,3,RELG
sk743,2022 - 2023,3,ENST
mf889,2022 - 2023,3,THEA
as296,2022 - 2023,3,EEGS
bc374,2022 - 2023,3,ARTS
cb173,2022 - 2023,3,HIST
lp928,2022 - 2023,3,POSC
bg240,2022 - 2023,3,MELL
pw576,2022 - 2023,3,POSC
bw429,2022 - 2023,3,BIOL
sp471,2022 - 2023,3,PBSC
ld398,2022 - 2023,3,ARTS
as919,2022 - 2023,3,MUSI
lr929,2022 - 2023,3,MUSI
bc560,2022 - 2023,3,SOAN
kh451,2022 - 2023,3,RMLL
jc351,2022 - 2023,3,ECON
kt266,2022 - 2023,3,ENGL
jh572,2022 - 2023,3,RELG
rh230,2022 - 2023,3,PHAS
ss821,2022 - 2023,3,ECON
gw448,2022 - 2023,3,ARTS
kc922,2022 - 2023,3,ECON
ne324,2022 - 2023,3,SOAN
rv609,2022 - 2023,3,BIOL
cm258,2022 - 2023,3,RMLL
av199,2022 - 2023,3,SOAN
mp649,2022 - 2023,3,COSC
mw700,2022 - 2023,3,EALL
aj719,2022 - 2023,3,ARTS
bh555,2022 - 2023,3,RMLL
jo846,2022 - 2023,3,SOAN
bs425,2022 - 2023,3,MATH
rl278,2022 - 2023,3,GERM
er189,2022 - 2023,3,HIST
ss776,2022 - 2023,3,SOAN
sm423,2022 - 2023,3,RMLL
vh267,2022 - 2023,3,GERM
kh378,2022 - 2023,3,RELG
bm464,2022 - 2023,3,RMLL
tc778,2022 - 2023,3,EEGS
rs830,2022 - 2023,3,ARTS
jg215,2022 - 2023,3,ENGL
bc487,2022 - 2023,3,HIST
tf429,2022 - 2023,3,PBSC
cs435,2022 - 2023,3,ECON
rs417,2022 - 2023,3,RELG
ml441,2022 - 2023,3,PHAS
jm976,2022 - 2023,3,GERM
ac880,2022 - 2023,3,PBSC
mh984,2022 - 2023,3,ENGL
eg101,2022 - 2023,3,EDUC
kg774,2022 - 2023,3,CLAS
rc765,2022 - 2023,3,RELG
lj409,2022 - 2023,3,EDUC
jd754,2022 - 2023,3,SOAN
jc291,2022 - 2023,3,EEGS
bm273,2022 - 2023,3,GEOG
br968,2022 - 2023,3,GEOG
td671,2022 - 2023,3,ENST
sl262,2022 - 2023,3,ENGL
cm586,2022 - 2023,3,ECON
sg346,2022 - 2023,3,SOAN
bd181,2022 - 2023,3,ENGL
js365,2022 - 2023,3,ARTS
jl822,2022 - 2023,3,HIST
pk208,2022 - 2023,3,EDUC
df152,2022 - 2023,3,WRIT
sm487,2022 - 2023,3,ENGL
dp862,2022 - 2023,3,THEA
dj191,2022 - 2023,3,RMLL
jb574,2022 - 2023,3,RELG
rh596,2022 - 2023,3,HIST
cr779,2022 - 2023,3,SOAN
sa244,2022 - 2023,3,BIOL
lg823,2022 - 2023,3,SOAN
sp244,2022 - 2023,3,CHEM
jm159,2022 - 2023,3,EALL
ng215,2022 - 2023,3,RMLL
nf254,2022 - 2023,3,EDUC
kc747,2022 - 2023,3,ENGL
sg222,2022 - 2023,3,HIST
eh513,2022 - 2023,3,POSC
do722,2022 - 2023,3,THEA
sf196,2022 - 2023,3,ARTS
tt388,2022 - 2023,3,HIST
cm183,2022 - 2023,3,RMLL
jt690,2022 - 2023,3,ECON
db694,2022 - 2023,3,HIST
lg202,2022 - 2023,3,PBSC
as322,2022 - 2023,3,ENGL
dw973,2022 - 2023,3,POSC
kb865,2022 - 2023,3,MUSI
jp409,2022 - 2023,3,SOAN
cv965,2022 - 2023,3,ARTS
nh945,2022 - 2023,3,ARTS
ss512,2022 - 2023,3,ENGL
eb276,2022 - 2023,3,ARTS
aa643,2022 - 2023,3,ENGL
vm563,2022 - 2023,3,BIOL
pb819,2022 - 2023,3,HIST
jw373,2022 - 2023,3,HIST
kr882,2022 - 2023,3,GEOG
aj445,2022 - 2023,3,GEOG
np741,2022 - 2023,3,GEOG
kw278,2022 - 2023,3,GERM
ar762,2022 - 2023,3,BIOL
cp927,2022 - 2023,3,BIOL
tw513,2022 - 2023,3,HIST
fb367,2022 - 2023,3,RELG
js281,2022 - 2023,3,BIOL
ef265,2022 - 2023,3,RELG
aw944,2022 - 2023,3,ARTS
cc841,2022 - 2023,3,BIOL
es187,2022 - 2023,3,THEA
lb316,2022 - 2023,3,ARTS
aw752,2022 - 2023,3,SOAN
je632,2022 - 2023,3,HIST
sh936,2022 - 2023,3,PHAS
sl884,2022 - 2023,3,EDUC
cc466,2022 - 2023,3,ENGL
jd791,2022 - 2023,3,PBSC
jb853,2022 - 2023,3,ENGL
ef566,2022 - 2023,3,CLAS
na989,2022 - 2023,3,SOAN
zm774,2022 - 2023,3,RELG
jt954,2022 - 2023,3,EDUC
mr192,2022 - 2023,3,MUSI
lw439,2022 - 2023,3,ENST
jh628,2022 - 2023,3,ARTS
th534,2022 - 2023,3,HIST
tf916,2022 - 2023,3,MUSI
sh907,2022 - 2023,3,COSC
ee409,2022 - 2023,3,CHEM
jk569,2022 - 2023,3,HIST
js928,2022 - 2023,3,HIST
rg157,2022 - 2023,3,RELG
ja243,2022 - 2023,3,RMLL
mw457,2022 - 2023,3,EDUC
ds279,2022 - 2023,3,BIOL
lo611,2022 - 2023,3,BIOL
rm331,2022 - 2023,3,RELG
ss336,2022 - 2023,3,ARTS
sd166,2022 - 2023,3,CHEM
er228,2022 - 2023,3,GEOG
rw883,2022 - 2023,3,CLAS
mn550,2022 - 2023,3,ARTS
gt544,2022 - 2023,3,RMLL
ak201,2022 - 2023,3,BIOL
gg469,2022 - 2023,3,ARTS
sr330,2022 - 2023,3,EEGS
ct223,2022 - 2023,3,MATH
mp430,2022 - 2023,3,PBSC
jf237,2022 - 2023,3,SOAN
ss304,2022 - 2023,3,ARTS
jg342,2022 - 2023,3,PHIL
jr731,2022 - 2023,3,RMLL
sb422,2022 - 2023,3,EDUC
ca776,2022 - 2023,3,EEGS
jb608,2022 - 2023,3,CLAS
ch981,2022 - 2023,3,CLAS
mg451,2022 - 2023,3,ARTS
cw703,2022 - 2023,3,POSC
ks752,2022 - 2023,3,RELG
mf977,2022 - 2023,3,ENST
ll592,2022 - 2023,3,CHEM
cw616,2022 - 2023,3,ARTS
pw778,2022 - 2023,3,BIOL
bb999,2022 - 2023,3,PHAS
cj376,2022 - 2023,3,PHAS
mm892,2022 - 2023,3,BIOL
tt403,2022 - 2023,3,EDUC
mc737,2022 - 2023,3,PHAS
na800,2022 - 2023,3,GEOG
bg736,2022 - 2023,3,PHAS
js284,2022 - 2023,3,POSC
cf378,2022 - 2023,3,COSC
pb300,2022 - 2023,3,ARTS
pm612,2022 - 2023,3,ECON
th661,2022 - 2023,3,ENGL
ps826,2022 - 2023,3,POSC
sb953,2022 - 2023,3,EDUC
wj212,2022 - 2023,3,EDUC
jc550,2022 - 2023,3,PHIL
bg278,2022 - 2023,3,EDUC
ad212,2022 - 2023,3,HIST
kh149,2022 - 2023,3,GEOG
pc566,2022 - 2023,3,ARTS
mj642,2022 - 2023,3,HIST
jh676,2022 - 2023,3,WRIT
dg659,2022 - 2023,3,PBSC
em855,2022 - 2023,3,ENGL
tc774,2022 - 2023,3,CLAS
jr529,2022 - 2023,3,SOAN
ac425,2022 - 2023,3,PHAS
ah722,2022 - 2023,3,BIOL
tb915,2022 - 2023,3,EDUC
tm445,2022 - 2023,3,EALL
ml332,2022 - 2023,3,WRIT
ls438,2022 - 2023,3,HIST
cc606,2022 - 2023,3,ENGL
nw248,2022 - 2023,3,RMLL
ar632,2022 - 2023,3,PHAS
ms839,2022 - 2023,3,MUSI
pr855,2022 - 2023,3,ENGL
ds964,2022 - 2023,3,EDUC
eg126,2022 - 2023,3,MATH
sr856,2022 - 2023,3,WRIT
mp593,2022 - 2023,3,RELG
bh925,2022 - 2023,3,HIST
mg243,2022 - 2023,3,ARTS
kf101,2022 - 2023,3,EDUC
pp186,2022 - 2023,3,MELL
ap675,2022 - 2023,3,PHAS
jr970,2022 - 2023,3,POSC
aj972,2022 - 2023,3,CHEM
ak241,2022 - 2023,3,HIST
jw992,2022 - 2023,3,GERM
nw212,2022 - 2023,3,ENGL
rs156,2022 - 2023,3,RELG
ke428,2022 - 2023,3,PHAS
rm419,2022 - 2023,3,EEGS
rl783,2022 - 2023,3,CHEM
ap298,2022 - 2023,3,CHEM
km884,2022 - 2023,3,MATH
tp164,2022 - 2023,3,GEOG
jc791,2022 - 2023,3,HIST
wk149,2022 - 2023,3,COSC
jg876,2022 - 2023,3,RELG
tp849,2022 - 2023,3,ENGL
bp281,2022 - 2023,3,GERM
km903,2022 - 2023,3,COSC
jb468,2022 - 2023,3,ARTS
cj492,2022 - 2023,3,WRIT
jm765,2022 - 2023,3,PBSC
vm642,2022 - 2023,3,CLAS
af734,2022 - 2023,3,HIST
bf794,2022 - 2023,3,PHAS
mc476,2022 - 2023,3,EDUC
cg528,2022 - 2023,3,ENST
ac314,2022 - 2023,3,EALL
le501,2022 - 2023,3,BIOL
tp836,2022 - 2023,3,COSC
mg140,2022 - 2023,3,ENGL
ef710,2022 - 2023,3,ECON
sh854,2022 - 2023,3,HIST
ch682,2022 - 2023,3,ENST
jr107,2022 - 2023,3,GEOG
jw556,2022 - 2023,3,EDUC
dm855,2022 - 2023,3,ENGL
cd111,2022 - 2023,3,POSC
mn524,2022 - 2023,3,PHIL
bs257,2022 - 2023,3,PHIL
jg894,2022 - 2023,3,RMLL
ea305,2022 - 2023,3,WRIT
sb164,2022 - 2023,3,ARTS
sj692,2022 - 2023,3,HIST
jc751,2022 - 2023,3,PHIL
ml232,2022 - 2023,3,POSC
jp868,2022 - 2023,3,HIST
jm387,2022 - 2023,3,PBSC
vj401,2022 - 2023,3,HIST
fj895,2022 - 2023,3,PHAS
jd563,2022 - 2023,3,EEGS
sw450,2022 - 2023,3,WRIT
mm636,2022 - 2023,3,MUSI
eh523,2022 - 2023,3,MATH
sj437,2022 - 2023,3,PBSC
lw928,2022 - 2023,3,EEGS
cb628,2022 - 2023,3,CLAS
so990,2022 - 2023,3,POSC
fm411,2022 - 2023,3,POSC
sm554,2022 - 2023,3,PBSC
bc910,2022 - 2023,3,THEA
kp647,2022 - 2023,3,BIOL
cr440,2022 - 2023,3,ENGL
