student_id,department,academic_year
dl575,BIOL,2022 - 2023
ca131,WRIT,2022 - 2023
jg432,MATH,2022 - 2023
jh957,RELG,2022 - 2023
js495,POSC,2022 - 2023
mw967,HIST,2022 - 2023
tb220,PBSC,2022 - 2023
kt941,EDUC,2022 - 2023
sb507,HIST,2022 - 2023
rg286,EDUC,2022 - 2023
sh494,SOAN,2022 - 2023
jj724,HIST,2022 - 2023
jm844,RELG,2022 - 2023
kg658,GEOG,2022 - 2023
dc857,WRIT,2022 - 2023
jg533,THEA,2022 - 2023
gs419,PHAS,2022 - 2023
rr281,PBSC,2022 - 2023
rd522,BIOL,2022 - 2023
jc665,PHAS,2022 - 2023
cb373,PBSC,2022 - 2023
hw769,SOAN,2022 - 2023
br636,PHAS,2022 - 2023
mp944,EDUC,2022 - 2023
jd223,ECON,2022 - 2023
jp525,PBSC,2022 - 2023
ts958,SOAN,2022 - 2023
as856,EDUC,2022 - 2023
sg851,ENGL,2022 - 2023
sm189,ARTS,2022 - 2023
kn458,WRIT,2022 - 2023
ad752,PHAS,2022 - 2023
kj109,RMLL,2022 - 2023
do895,PHIL,2022 - 2023
jg654,PBSC,2022 - 2023
jj592,PHIL,2022 - 2023
bs403,ENGL,2022 - 2023
cb846,RMLL,2022 - 2023
kr499,ARTS,2022 - 2023
bg682,BIOL,2022 - 2023
cf552,ARTS,2022 - 2023
tw607,PHAS,2022 - 2023
mh927,ARTS,2022 - 2023
gc588,ARTS,2022 - 2023
rl617,GERM,2022 - 2023
sj617,WRIT,2022 - 2023
cm127,EDUC,2022 - 2023
fa471,RMLL,2022 - 2023
lw335,SOAN,2022 - 2023
cg940,PHIL,2022 - 2023
gm353,EALL,2022 - 2023
cp415,GEOG,2022 - 2023
ap359,RELG,2022 - 2023
tb541,SOAN,2022 - 2023
jp547,HIST,2022 - 2023
db384,POSC,2022 - 2023
ct388,MUSI,2022 - 2023
hs229,RELG,2022 - 2023
kw125,GERM,2022 - 2023
tg347,ARTS,2022 - 2023
bd238,HIST,2022 - 2023
nm726,MELL,2022 - 2023
ah609,HIST,2022 - 2023
rl309,POSC,2022 - 2023
bo675,EALL,2022 - 2023
ja666,MATH,2022 - 2023
rb987,MELL,2022 - 2023
ct779,HIST,2022 - 2023
br606,SOAN,2022 - 2023
gr611,RMLL,2022 - 2023
la156,ENGL,2022 - 2023
ts726,ENGL,2022 - 2023
ab773,SOAN,2022 - 2023
dp664,ARTS,2022 - 2023
ma583,ARTS,2022 - 2023
rm991,BIOL,2022 - 2023
dg145,ECON,2022 - 2023
ds118,ECON,2022 - 2023
sj814,ENGL,2022 - 2023
nw839,BIOL,2022 - 2023
rr732,CHEM,2022 - 2023
kr203,MATH,2022 - 2023
ec803,CLAS,2022 - 2023
km964,THEA,2022 - 2023
sv333,SOAN,2022 - 2023
ej689,RELG,2022 - 2023
rr179,WRIT,2022 - 2023
rw652,ARTS,2022 - 2023
sg255,ENGL,2022 - 2023
rb534,RELG,2022 - 2023
cm775,HIST,2022 - 2023
aj765,THEA,2022 - 2023
ph841,CLAS,2022 - 2023
ml885,EALL,2022 - 2023
sd411,POSC,2022 - 2023
js904,PBSC,2022 - 2023
cr945,ECON,2022 - 2023
ts245,SOAN,2022 - 2023
tw750,PBSC,2022 - 2023
jd770,PHIL,2022 - 2023
ar319,RELG,2022 - 2023
jl365,THEA,2022 - 2023
ll728,CLAS,2022 - 2023
td915,ARTS,2022 - 2023
dp958,EDUC,2022 - 2023
tw685,POSC,2022 - 2023
tb570,THEA,2022 - 2023
sd400,ENST,2022 - 2023
as387,GEOG,2022 - 2023
dc250,ECON,2022 - 2023
jg361,ENGL,2022 - 2023
jg331,BIOL,2022 - 2023
lp660,SOAN,2022 - 2023
am828,RELG,2022 - 2023
al526,POSC,2022 - 2023
jt311,ARTS,2022 - 2023
bl351,POSC,2022 - 2023
cg955,RELG,2022 - 2023
mr793,MATH,2022 - 2023
mt140,POSC,2022 - 2023
jn620,CLAS,2022 - 2023
ks898,HIST,2022 - 2023
br239,ARTS,2022 - 2023
mm988,POSC,2022 - 2023
mt381,RELG,2022 - 2023
sc703,HIST,2022 - 2023
sg468,SOAN,2022 - 2023
ms327,BIOL,2022 - 2023
sp370,ENGL,2022 - 2023
cb919,ARTS,2022 - 2023
fh324,ENST,2022 - 2023
pt971,EALL,2022 - 2023
ts930,RMLL,2022 - 2023
jh636,RMLL,2022 - 2023
gh717,ENGL,2022 - 2023
mb826,BIOL,2022 - 2023
am604,ARTS,2022 - 2023
tb375,PHAS,2022 - 2023
ao652,PHIL,2022 - 2023
bs322,BIOL,2022 - 2023
hb131,ARTS,2022 - 2023
cf465,EDUC,2022 - 2023
mh487,POSC,2022 - 2023
pm529,CLAS,2022 - 2023
bv550,ENGL,2022 - 2023
bw668,HIST,2022 - 2023
st483,GERM,2022 - 2023
sj538,ARTS,2022 - 2023
kf825,PBSC,2022 - 2023
lh892,ENST,2022 - 2023
cc903,POSC,2022 - 2023
ew842,HIST,2022 - 2023
wj897,BIOL,2022 - 2023
pe366,BIOL,2022 - 2023
ab386,COSC,2022 - 2023
bl653,MUSI,2022 - 2023
kb397,ENGL,2022 - 2023
aw967,ECON,2022 - 2023
tc789,POSC,2022 - 2023
cc447,ENGL,2022 - 2023
hi690,ECON,2022 - 2023
nf397,EDUC,2022 - 2023
rg103,RMLL,2022 - 2023
rs851,HIST,2022 - 2023
cs956,PHIL,2022 - 2023
ap103,PHIL,2022 - 2023
jg474,EDUC,2022 - 2023
as834,PHIL,2022 - 2023
ap227,ENST,2022 - 2023
jh484,GEOG,2022 - 2023
rg962,COSC,2022 - 2023
as934,ECON,2022 - 2023
jw462,BIOL,2022 - 2023
bd710,ARTS,2022 - 2023
rb610,THEA,2022 - 2023
ap901,SOAN,2022 - 2023
js591,PBSC,2022 - 2023
jm820,EEGS,2022 - 2023
mc474,WRIT,2022 - 2023
pj668,RELG,2022 - 2023
ad914,PHIL,2022 - 2023
rg259,HIST,2022 - 2023
ch261,MATH,2022 - 2023
tb118,PHIL,2022 - 2023
kc504,PBSC,2022 - 2023
mb350,ENST,2022 - 2023
wl960,EALL,2022 - 2023
cw208,ENGL,2022 - 2023
rj879,ENGL,2022 - 2023
ms243,PBSC,2022 - 2023
mm902,GERM,2022 - 2023
dj305,SOAN,2022 - 2023
jb409,HIST,2022 - 2023
mm381,ECON,2022 - 2023
mv576,ENGL,2022 - 2023
ah711,MATH,2022 - 2023
cr839,HIST,2022 - 2023
ah364,ARTS,2022 - 2023
pr331,RELG,2022 - 2023
mc409,EDUC,2022 - 2023
cw162,POSC,2022 - 2023
lg631,RELG,2022 - 2023
jc247,PHAS,2022 - 2023
td920,ENGL,2022 - 2023
cs334,ARTS,2022 - 2023
wg713,POSC,2022 - 2023
rj460,ECON,2022 - 2023
ka442,SOAN,2022 - 2023
jj953,EALL,2022 - 2023
mw907,ARTS,2022 - 2023
mw775,ENST,2022 - 2023
na682,GERM,2022 - 2023
tk305,POSC,2022 - 2023
jw594,HIST,2022 - 2023
pf219,RMLL,2022 - 2023
mn748,ARTS,2022 - 2023
bw609,COSC,2022 - 2023
ss358,PHIL,2022 - 2023
jc307,EEGS,2022 - 2023
ef503,WRIT,2022 - 2023
kf519,BIOL,2022 - 2023
sr144,RMLL,2022 - 2023
js544,THEA,2022 - 2023
rh162,PHAS,2022 - 2023
eb489,HIST,2022 - 2023
jn172,HIST,2022 - 2023
sh574,THEA,2022 - 2023
kl951,RMLL,2022 - 2023
ec930,ENGL,2022 - 2023
sj312,ARTS,2022 - 2023
dh759,RELG,2022 - 2023
js787,RELG,2022 - 2023
md434,RMLL,2022 - 2023
sj122,ENGL,2022 - 2023
cs245,COSC,2022 - 2023
vb553,PBSC,2022 - 2023
je616,MUSI,2022 - 2023
bf851,EEGS,2022 - 2023
sj570,ENGL,2022 - 2023
tp794,ECON,2022 - 2023
pw530,MELL,2022 - 2023
js618,BIOL,2022 - 2023
cb136,CLAS,2022 - 2023
td233,RMLL,2022 - 2023
hh253,ECON,2022 - 2023
tr919,PHIL,2022 - 2023
hp326,HIST,2022 - 2023
cb602,BIOL,2022 - 2023
dr871,ENGL,2022 - 2023
jh175,EDUC,2022 - 2023
sc977,CLAS,2022 - 2023
rb146,EDUC,2022 - 2023
wl170,HIST,2022 - 2023
bw650,HIST,2022 - 2023
jp658,MUSI,2022 - 2023
tf432,SOAN,2022 - 2023
tl779,ARTS,2022 - 2023
rm167,HIST,2022 - 2023
lr470,MATH,2022 - 2023
lp146,THEA,2022 - 2023
ap321,HIST,2022 - 2023
bs581,GERM,2022 - 2023
ac661,PBSC,2022 - 2023
dc172,ENST,2022 - 2023
rd692,EEGS,2022 - 2023
dw304,ECON,2022 - 2023
tr908,EALL,2022 - 2023
mm860,PHAS,2022 - 2023
ga875,GEOG,2022 - 2023
ks416,EEGS,2022 - 2023
dh415,POSC,2022 - 2023
zg130,ECON,2022 - 2023
tw327,ENGL,2022 - 2023
vo596,EALL,2022 - 2023
dn752,THEA,2022 - 2023
bs282,EDUC,2022 - 2023
jl343,COSC,2022 - 2023
bm452,RMLL,2022 - 2023
jg741,ARTS,2022 - 2023
rt154,EEGS,2022 - 2023
wf163,HIST,2022 - 2023
gg961,ECON,2022 - 2023
bm982,CHEM,2022 - 2023
da763,WRIT,2022 - 2023
tb562,HIST,2022 - 2023
ma424,RMLL,2022 - 2023
ab147,PBSC,2022 - 2023
rs144,ECON,2022 - 2023
ll628,SOAN,2022 - 2023
aw116,WRIT,2022 - 2023
hc289,EALL,2022 - 2023
cs664,PHAS,2022 - 2023
ep173,WRIT,2022 - 2023
kw347,HIST,2022 - 2023
nh599,ENST,2022 - 2023
mh795,COSC,2022 - 2023
rm902,ENGL,2022 - 2023
hg667,PHIL,2022 - 2023
kj666,CLAS,2022 - 2023
eb613,MUSI,2022 - 2023
rs344,ECON,2022 - 2023
bm160,ARTS,2022 - 2023
sc325,RELG,2022 - 2023
er553,SOAN,2022 - 2023
sm111,EDUC,2022 - 2023
cr228,ENGL,2022 - 2023
tc869,SOAN,2022 - 2023
ch144,RMLL,2022 - 2023
bp272,HIST,2022 - 2023
sm563,HIST,2022 - 2023
np342,SOAN,2022 - 2023
ab584,CHEM,2022 - 2023
bh197,PHAS,2022 - 2023
ct782,ECON,2022 - 2023
jm992,GERM,2022 - 2023
jg832,ARTS,2022 - 2023
dg847,EDUC,2022 - 2023
lr427,ARTS,2022 - 2023
js795,PBSC,2022 - 2023
tm645,SOAN,2022 - 2023
cm540,COSC,2022 - 2023
pw763,MUSI,2022 - 2023
pj686,ARTS,2022 - 2023
np554,ARTS,2022 - 2023
jb877,COSC,2022 - 2023
mp683,BIOL,2022 - 2023
jm353,PHAS,2022 - 2023
td168,SOAN,2022 - 2023
mv373,SOAN,2022 - 2023
wc851,EEGS,2022 - 2023
jh595,RELG,2022 - 2023
wm501,PBSC,2022 - 2023
cm777,SOAN,2022 - 2023
jc284,CLAS,2022 - 2023
ah395,ENGL,2022 - 2023
cg825,WRIT,2022 - 2023
lg399,WRIT,2022 - 2023
pf984,EDUC,2022 - 2023
of718,RMLL,2022 - 2023
tt368,EDUC,2022 - 2023
mb105,RELG,2022 - 2023
kw317,PHIL,2022 - 2023
mm934,WRIT,2022 - 2023
bw978,HIST,2022 - 2023
kc330,RELG,2022 - 2023
dk336,PHIL,2022 - 2023
sb578,HIST,2022 - 2023
cb107,RELG,2022 - 2023
pj191,ENGL,2022 - 2023
mm955,ARTS,2022 - 2023
wt506,ARTS,2022 - 2023
cb430,PHAS,2022 - 2023
ac169,ECON,2022 - 2023
rw608,MATH,2022 - 2023
jo110,PHAS,2022 - 2023
ab474,CHEM,2022 - 2023
ab561,HIST,2022 - 2023
rc775,EEGS,2022 - 2023
dt607,RELG,2022 - 2023
ah150,ECON,2022 - 2023
eh381,EALL,2022 - 2023
cg677,COSC,2022 - 2023
ba793,SOAN,2022 - 2023
sw378,PBSC,2022 - 2023
ac307,ENST,2022 - 2023
js961,COSC,2022 - 2023
bo672,EDUC,2022 - 2023
sw359,EEGS,2022 - 2023
ka358,CHEM,2022 - 2023
wp625,PHIL,2022 - 2023
cm190,COSC,2022 - 2023
er913,POSC,2022 - 2023
dd974,SOAN,2022 - 2023
em918,ECON,2022 - 2023
af208,PBSC,2022 - 2023
cc517,POSC,2022 - 2023
ph486,GERM,2022 - 2023
jr164,CHEM,2022 - 2023
de890,EALL,2022 - 2023
sf456,GERM,2022 - 2023
rm758,RMLL,2022 - 2023
bf733,RELG,2022 - 2023
kh371,ENGL,2022 - 2023
rw972,ENST,2022 - 2023
ht370,EEGS,2022 - 2023
lk539,GERM,2022 - 2023
ra556,POSC,2022 - 2023
sc559,HIST,2022 - 2023
jb518,RELG,2022 - 2023
bt518,SOAN,2022 - 2023
mr822,ARTS,2022 - 2023
mr527,EALL,2022 - 2023
cb359,THEA,2022 - 2023
nb903,HIST,2022 - 2023
dw204,SOAN,2022 - 2023
nc252,POSC,2022 - 2023
db882,EALL,2022 - 2023
at997,WRIT,2022 - 2023
am652,ARTS,2022 - 2023
ji643,CHEM,2022 - 2023
ss669,ECON,2022 - 2023
ab727,POSC,2022 - 2023
cg694,CLAS,2022 - 2023
lo529,RELG,2022 - 2023
sv929,CHEM,2022 - 2023
ks821,ARTS,2022 - 2023
mm962,GERM,2022 - 2023
aw119,PBSC,2022 - 2023
nw425,RELG,2022 - 2023
kt287,POSC,2022 - 2023
bc509,ENST,2022 - 2023
jb984,EDUC,2022 - 2023
jg843,ENST,2022 - 2023
tc808,PHIL,2022 - 2023
gc638,HIST,2022 - 2023
cb830,PHIL,2022 - 2023
rs407,RMLL,2022 - 2023
db814,BIOL,2022 - 2023
lt932,HIST,2022 - 2023
tw892,SOAN,2022 - 2023
es431,MUSI,2022 - 2023
ds795,EDUC,2022 - 2023
cb130,ARTS,2022 - 2023
cg113,CLAS,2022 - 2023
am475,CHEM,2022 - 2023
jj306,SOAN,2022 - 2023
sn176,EDUC,2022 - 2023
th311,PHAS,2022 - 2023
sn966,COSC,2022 - 2023
jg143,PHAS,2022 - 2023
sj321,EEGS,2022 - 2023
jm709,BIOL,2022 - 2023
hg701,WRIT,2022 - 2023
mn290,CLAS,2022 - 2023
nn454,GEOG,2022 - 2023
bs663,EDUC,2022 - 2023
jb655,SOAN,2022 - 2023
tg385,BIOL,2022 - 2023
ad528,POSC,2022 - 2023
ct917,GEOG,2022 - 2023
jl205,EDUC,2022 - 2023
jh996,POSC,2022 - 2023
sf805,CHEM,2022 - 2023
as254,WRIT,2022 - 2023
aa535,EDUC,2022 - 2023
kr716,RELG,2022 - 2023
gm107,ENGL,2022 - 2023
hr467,CLAS,2022 - 2023
ph280,POSC,2022 - 2023
mb700,PHAS,2022 - 2023
my589,SOAN,2022 - 2023
bm441,SOAN,2022 - 2023
dm107,EDUC,2022 - 2023
sk100,RELG,2022 - 2023
ab372,GERM,2022 - 2023
eg315,ENGL,2022 - 2023
jc638,RELG,2022 - 2023
tc688,PHIL,2022 - 2023
jc660,PHIL,2022 - 2023
ch870,RELG,2022 - 2023
kh280,EALL,2022 - 2023
mr502,POSC,2022 - 2023
tm721,EDUC,2022 - 2023
jd585,CLAS,2022 - 2023
sh677,POSC,2022 - 2023
jb969,ARTS,2022 - 2023
ka602,PHAS,2022 - 2023
ab307,BIOL,2022 - 2023
jj328,ENGL,2022 - 2023
rp476,ARTS,2022 - 2023
mg594,MUSI,2022 - 2023
jb704,HIST,2022 - 2023
tf471,EDUC,2022 - 2023
gm659,PHAS,2022 - 2023
jc633,BIOL,2022 - 2023
ch402,MUSI,2022 - 2023
cg546,BIOL,2022 - 2023
wd357,PHAS,2022 - 2023
sw390,CHEM,2022 - 2023
cp601,COSC,2022 - 2023
jm718,BIOL,2022 - 2023
ap196,EDUC,2022 - 2023
mt856,EDUC,2022 - 2023
nr816,HIST,2022 - 2023
nd148,ENST,2022 - 2023
tw104,ENGL,2022 - 2023
ms374,PBSC,2022 - 2023
tb498,ENGL,2022 - 2023
jh635,POSC,2022 - 2023
mb765,ENST,2022 - 2023
lr757,ARTS,2022 - 2023
lj502,ENGL,2022 - 2023
jj296,PHAS,2022 - 2023
sm771,ECON,2022 - 2023
rm835,HIST,2022 - 2023
de158,HIST,2022 - 2023
vr485,RMLL,2022 - 2023
so684,BIOL,2022 - 2023
cy993,EDUC,2022 - 2023
wt638,EEGS,2022 - 2023
mw122,BIOL,2022 - 2023
dm795,SOAN,2022 - 2023
rd789,EDUC,2022 - 2023
eh432,RELG,2022 - 2023
sc939,ARTS,2022 - 2023
ng352,COSC,2022 - 2023
vw471,RMLL,2022 - 2023
sg648,MUSI,2022 - 2023
cw438,PHAS,2022 - 2023
jw767,PBSC,2022 - 2023
ah704,HIST,2022 - 2023
kg734,POSC,2022 - 2023
hb163,BIOL,2022 - 2023
rg826,ARTS,2022 - 2023
rm134,SOAN,2022 - 2023
md327,HIST,2022 - 2023
ml551,CLAS,2022 - 2023
kp519,HIST,2022 - 2023
rw844,HIST,2022 - 2023
jc389,WRIT,2022 - 2023
ka711,BIOL,2022 - 2023
dt961,SOAN,2022 - 2023
eg189,ARTS,2022 - 2023
wc118,PHIL,2022 - 2023
dr985,ARTS,2022 - 2023
cd361,BIOL,2022 - 2023
tl192,PHAS,2022 - 2023
ar970,ARTS,2022 - 2023
kr953,PHIL,2022 - 2023
mb208,BIOL,2022 - 2023
es342,POSC,2022 - 2023
rr644,HIST,2022 - 2023
kt978,POSC,2022 - 2023
tb865,CHEM,2022 - 2023
aj690,MATH,2022 - 2023
kp431,HIST,2022 - 2023
jv335,CLAS,2022 - 2023
es268,ENGL,2022 - 2023
ab911,WRIT,2022 - 2023
ca522,EDUC,2022 - 2023
ch885,GERM,2022 - 2023
mh221,POSC,2022 - 2023
jc461,THEA,2022 - 2023
kk944,ENGL,2022 - 2023
ds929,CHEM,2022 - 2023
df148,GEOG,2022 - 2023
mj195,ENGL,2022 - 2023
jf257,BIOL,2022 - 2023
ej992,RMLL,2022 - 2023
ew971,RMLL,2022 - 2023
ds227,GERM,2022 - 2023
es975,PHAS,2022 - 2023
sm211,COSC,2022 - 2023
bv967,POSC,2022 - 2023
jn915,ARTS,2022 - 2023
jr985,COSC,2022 - 2023
mw492,ENGL,2022 - 2023
mg596,PHIL,2022 - 2023
th495,GEOG,2022 - 2023
mt427,BIOL,2022 - 2023
kh607,POSC,2022 - 2023
ah125,SOAN,2022 - 2023
bp645,BIOL,2022 - 2023
jm888,RMLL,2022 - 2023
cp297,GEOG,2022 - 2023
hm416,POSC,2022 - 2023
jc437,ENGL,2022 - 2023
mb799,EDUC,2022 - 2023
jf703,MATH,2022 - 2023
jn936,CLAS,2022 - 2023
rg769,ARTS,2022 - 2023
jb344,GEOG,2022 - 2023
jl273,ENST,2022 - 2023
jb494,EALL,2022 - 2023
dh615,CHEM,2022 - 2023
mc704,RMLL,2022 - 2023
md403,WRIT,2022 - 2023
tj374,POSC,2022 - 2023
mm206,SOAN,2022 - 2023
rg979,PHAS,2022 - 2023
rs499,RMLL,2022 - 2023
tt634,SOAN,2022 - 2023
st877,HIST,2022 - 2023
dg766,RELG,2022 - 2023
ms975,ARTS,2022 - 2023
jr183,EALL,2022 - 2023
ks837,ENGL,2022 - 2023
eb949,CHEM,2022 - 2023
gc370,CHEM,2022 - 2023
aj483,GERM,2022 - 2023
nd313,CLAS,2022 - 2023
sb706,HIST,2022 - 2023
ml799,HIST,2022 - 2023
ms541,GERM,2022 - 2023
ec868,COSC,2022 - 2023
cp454,HIST,2022 - 2023
dt194,PHAS,2022 - 2023
ds102,SOAN,2022 - 2023
sj741,HIST,2022 - 2023
ae589,THEA,2022 - 2023
cf810,PBSC,2022 - 2023
jc858,ENST,2022 - 2023
ar963,ARTS,2022 - 2023
ah126,EDUC,2022 - 2023
ss349,COSC,2022 - 2023
jm174,POSC,2022 - 2023
js767,SOAN,2022 - 2023
gh399,ARTS,2022 - 2023
as789,RELG,2022 - 2023
gb215,SOAN,2022 - 2023
wp679,RMLL,2022 - 2023
es358,HIST,2022 - 2023
ks153,POSC,2022 - 2023
jw358,COSC,2022 - 2023
mn934,BIOL,2022 - 2023
kc882,EDUC,2022 - 2023
lm818,ENGL,2022 - 2023
ah834,SOAN,2022 - 2023
cm690,ECON,2022 - 2023
ad485,HIST,2022 - 2023
mm647,EDUC,2022 - 2023
mb482,BIOL,2022 - 2023
ds314,WRIT,2022 - 2023
ad255,ARTS,2022 - 2023
mg969,ENGL,2022 - 2023
sb568,COSC,2022 - 2023
mb171,CLAS,2022 - 2023
ns652,BIOL,2022 - 2023
tc485,CLAS,2022 - 2023
tc866,MUSI,2022 - 2023
ah902,THEA,2022 - 2023
je224,CHEM,2022 - 2023
cs615,BIOL,2022 - 2023
mh285,HIST,2022 - 2023
kt631,PHIL,2022 - 2023
lb964,THEA,2022 - 2023
sw215,EDUC,2022 - 2023
tc558,COSC,2022 - 2023
jb315,RMLL,2022 - 2023
pr278,GEOG,2022 - 2023
ta848,SOAN,2022 - 2023
hp860,EDUC,2022 - 2023
tm420,MUSI,2022 - 2023
mm982,HIST,2022 - 2023
hw855,GEOG,2022 - 2023
jb260,GEOG,2022 - 2023
pw713,SOAN,2022 - 2023
dg104,EDUC,2022 - 2023
tr813,EALL,2022 - 2023
tm831,HIST,2022 - 2023
go406,COSC,2022 - 2023
rs546,MELL,2022 - 2023
zw525,ENGL,2022 - 2023
mc963,ARTS,2022 - 2023
rm971,HIST,2022 - 2023
ew147,SOAN,2022 - 2023
ks175,ENGL,2022 - 2023
ch975,EDUC,2022 - 2023
wb919,RELG,2022 - 2023
js607,BIOL,2022 - 2023
jc283,ENGL,2022 - 2023
rm935,BIOL,2022 - 2023
pm854,POSC,2022 - 2023
bw335,ENGL,2022 - 2023
nr570,ENGL,2022 - 2023
tr911,PBSC,2022 - 2023
ra922,POSC,2022 - 2023
sg806,CHEM,2022 - 2023
md842,ENST,2022 - 2023
ss572,EDUC,2022 - 2023
km112,ARTS,2022 - 2023
bp502,ENGL,2022 - 2023
tb214,RELG,2022 - 2023
lh991,HIST,2022 - 2023
jf319,SOAN,2022 - 2023
jc699,ECON,2022 - 2023
dh495,GEOG,2022 - 2023
np292,POSC,2022 - 2023
rs190,RELG,2022 - 2023
mm203,PBSC,2022 - 2023
mc222,BIOL,2022 - 2023
gc513,COSC,2022 - 2023
hc862,HIST,2022 - 2023
ma850,MATH,2022 - 2023
bp838,HIST,2022 - 2023
aw419,ARTS,2022 - 2023
jc115,PBSC,2022 - 2023
pk218,ARTS,2022 - 2023
wl471,RMLL,2022 - 2023
ad922,THEA,2022 - 2023
yc640,SOAN,2022 - 2023
jc325,HIST,2022 - 2023
bg679,HIST,2022 - 2023
cp984,SOAN,2022 - 2023
jm130,PBSC,2022 - 2023
kr990,GERM,2022 - 2023
ba138,SOAN,2022 - 2023
jl241,EALL,2022 - 2023
db206,CHEM,2022 - 2023
mc240,ECON,2022 - 2023
mm808,HIST,2022 - 2023
kr177,EALL,2022 - 2023
jr476,RELG,2022 - 2023
kc321,CLAS,2022 - 2023
ea736,BIOL,2022 - 2023
jl268,RMLL,2022 - 2023
jg809,EDUC,2022 - 2023
lc824,HIST,2022 - 2023
jt802,THEA,2022 - 2023
lh374,RELG,2022 - 2023
gy935,POSC,2022 - 2023
as976,EEGS,2022 - 2023
mm183,WRIT,2022 - 2023
rs975,WRIT,2022 - 2023
jb770,ECON,2022 - 2023
rb803,ENGL,2022 - 2023
jb526,EALL,2022 - 2023
rb428,BIOL,2022 - 2023
je834,EEGS,2022 - 2023
fd397,ECON,2022 - 2023
dk766,MUSI,2022 - 2023
hs421,EDUC,2022 - 2023
vw681,PHIL,2022 - 2023
rs661,ARTS,2022 - 2023
hl883,EEGS,2022 - 2023
ts217,CHEM,2022 - 2023
ke803,PBSC,2022 - 2023
df345,BIOL,2022 - 2023
tc294,BIOL,2022 - 2023
hb515,HIST,2022 - 2023
ks519,ECON,2022 - 2023
jt244,POSC,2022 - 2023
nk711,ENST,2022 - 2023
jm986,MATH,2022 - 2023
kj178,GEOG,2022 - 2023
jg860,COSC,2022 - 2023
co345,BIOL,2022 - 2023
da328,HIST,2022 - 2023
ss399,ENGL,2022 - 2023
ec828,HIST,2022 - 2023
aw862,BIOL,2022 - 2023
aa545,CLAS,2022 - 2023
ag395,GEOG,2022 - 2023
gh519,HIST,2022 - 2023
jf150,GERM,2022 - 2023
sy910,HIST,2022 - 2023
sr742,RMLL,2022 - 2023
al163,BIOL,2022 - 2023
cb502,CLAS,2022 - 2023
ss501,HIST,2022 - 2023
tk387,HIST,2022 - 2023
kg926,SOAN,2022 - 2023
eb126,HIST,2022 - 2023
rc533,CHEM,2023 - 2024
jb283,HIST,2023 - 2024
cc139,THEA,2023 - 2024
ra406,MATH,2023 - 2024
bd868,POSC,2023 - 2024
ch581,RMLL,2023 - 2024
cb187,MATH,2023 - 2024
am798,POSC,2023 - 2024
cf475,POSC,2023 - 2024
tm762,EDUC,2023 - 2024
jk200,ARTS,2023 - 2024
am203,EEGS,2023 - 2024
cw606,EDUC,2023 - 2024
ts351,GEOG,2023 - 2024
jm632,HIST,2023 - 2024
jr143,RMLL,2023 - 2024
ag130,EDUC,2023 - 2024
jc981,POSC,2023 - 2024
jb923,ARTS,2023 - 2024
kz703,ARTS,2023 - 2024
af188,ENGL,2023 - 2024
dg576,HIST,2023 - 2024
cm941,GEOG,2023 - 2024
dt366,ARTS,2023 - 2024
ck854,HIST,2023 - 2024
rp699,COSC,2023 - 2024
ts363,SOAN,2023 - 2024
jn819,ENGL,2023 - 2024
vs675,WRIT,2023 - 2024
lh912,RELG,2023 - 2024
em485,BIOL,2023 - 2024
bj266,ARTS,2023 - 2024
rf343,PBSC,2023 - 2024
ab740,MELL,2023 - 2024
pm795,RMLL,2023 - 2024
kr942,MELL,2023 - 2024
lc695,GERM,2023 - 2024
jb845,PHAS,2023 - 2024
rm898,HIST,2023 - 2024
dd630,THEA,2023 - 2024
kg263,ECON,2023 - 2024
jt608,EDUC,2023 - 2024
nc765,ARTS,2023 - 2024
lh743,CHEM,2023 - 2024
al349,ECON,2023 - 2024
jc331,PHIL,2023 - 2024
mw246,EALL,2023 - 2024
kj823,EDUC,2023 - 2024
tj715,SOAN,2023 - 2024
mj791,RMLL,2023 - 2024
mm885,BIOL,2023 - 2024
ks992,BIOL,2023 - 2024
th247,MUSI,2023 - 2024
me984,THEA,2023 - 2024
ah752,COSC,2023 - 2024
sm258,ENGL,2023 - 2024
ma968,HIST,2023 - 2024
jh881,GERM,2023 - 2024
sr930,GERM,2023 - 2024
cy940,CLAS,2023 - 2024
cr706,EDUC,2023 - 2024
dw735,CLAS,2023 - 2024
cw281,MUSI,2023 - 2024
mm169,PHAS,2023 - 2024
js386,CLAS,2023 - 2024
np197,BIOL,2023 - 2024
sw376,PBSC,2023 - 2024
gc737,MATH,2023 - 2024
wk579,EEGS,2023 - 2024
ca691,POSC,2023 - 2024
rr898,RELG,2023 - 2024
jw364,PBSC,2023 - 2024
se692,WRIT,2023 - 2024
ah529,PHAS,2023 - 2024
bh142,RELG,2023 - 2024
ws825,MELL,2023 - 2024
am176,ARTS,2023 - 2024
cr244,RMLL,2023 - 2024
ro947,MATH,2023 - 2024
dl562,MATH,2023 - 2024
ja160,WRIT,2023 - 2024
jm455,RMLL,2023 - 2024
sw440,ARTS,2023 - 2024
sd360,PHAS,2023 - 2024
ss752,PBSC,2023 - 2024
js517,ECON,2023 - 2024
lp499,PBSC,2023 - 2024
nf122,EDUC,2023 - 2024
kc403,POSC,2023 - 2024
rm768,PBSC,2023 - 2024
sk347,ENST,2023 - 2024
bc317,RMLL,2023 - 2024
ev894,POSC,2023 - 2024
sh191,EDUC,2023 - 2024
